sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
8494,401,450,138,138,450,CA-2016-109190,401,2016-10-23 00:00:00,Standard Class,Texas,Central,79424,United States,Lubbock,Consumer,Craig Carroll,CC-12685
8495,900,450,138,138,450,CA-2016-109190,900,2016-10-23 00:00:00,Standard Class,Texas,Central,79424,United States,Lubbock,Consumer,Craig Carroll,CC-12685
8496,1614,464,55,55,464,CA-2017-143154,1614,2017-12-02 00:00:00,Standard Class,Colorado,West,80501,United States,Longmont,Corporate,Alan Schoenberger,AS-10225
8497,1160,57,8,8,57,CA-2015-169061,1160,2015-03-05 00:00:00,Second Class,New York,East,10701,United States,Yonkers,Consumer,Aimee Bixby,AB-10150
8498,1021,57,8,8,57,CA-2015-169061,1021,2015-03-05 00:00:00,Second Class,New York,East,10701,United States,Yonkers,Consumer,Aimee Bixby,AB-10150
8499,77,57,8,8,57,CA-2015-169061,77,2015-03-05 00:00:00,Second Class,New York,East,10701,United States,Yonkers,Consumer,Aimee Bixby,AB-10150
8500,721,57,8,8,57,CA-2015-169061,721,2015-03-05 00:00:00,Second Class,New York,East,10701,United States,Yonkers,Consumer,Aimee Bixby,AB-10150
8501,1680,57,8,8,57,CA-2015-169061,1680,2015-03-05 00:00:00,Second Class,New York,East,10701,United States,Yonkers,Consumer,Aimee Bixby,AB-10150
8502,1490,516,206,206,516,CA-2016-102316,1490,2016-03-01 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Corporate,Dave Hallsten,DH-13075
8503,747,516,206,206,516,CA-2016-102316,747,2016-03-01 00:00:00,Second Class,California,West,90045,United States,Los Angeles,Corporate,Dave Hallsten,DH-13075
8504,1805,517,713,713,517,CA-2015-164903,1805,2015-02-20 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Home Office,Steven Roelle,SR-20740
8505,1192,449,575,575,449,CA-2017-109400,1192,2017-05-02 00:00:00,Standard Class,Texas,Central,79109,United States,Amarillo,Consumer,Nick Radford,NR-18550
8506,1315,409,695,695,409,CA-2017-130400,1315,2017-03-08 00:00:00,Standard Class,Texas,Central,75217,United States,Dallas,Home Office,Sanjit Jacobs,SJ-20125
8507,1605,409,695,695,409,CA-2017-130400,1605,2017-03-08 00:00:00,Standard Class,Texas,Central,75217,United States,Dallas,Home Office,Sanjit Jacobs,SJ-20125
8508,1589,409,695,695,409,CA-2017-130400,1589,2017-03-08 00:00:00,Standard Class,Texas,Central,75217,United States,Dallas,Home Office,Sanjit Jacobs,SJ-20125
8509,1058,266,125,125,266,CA-2016-135853,1058,2016-12-11 00:00:00,First Class,Michigan,Central,48205,United States,Detroit,Consumer,Cynthia Arntzen,CA-12775
8510,340,266,125,125,266,CA-2016-135853,340,2016-12-11 00:00:00,First Class,Michigan,Central,48205,United States,Detroit,Consumer,Cynthia Arntzen,CA-12775
8511,893,266,125,125,266,CA-2016-135853,893,2016-12-11 00:00:00,First Class,Michigan,Central,48205,United States,Detroit,Consumer,Cynthia Arntzen,CA-12775
8512,699,55,452,452,55,CA-2017-103359,699,2017-12-22 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Lena Creighton,LC-16885
8513,509,422,577,577,422,CA-2017-144645,509,2017-02-02 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Corporate,Noel Staavos,NS-18640
8514,1830,155,577,577,155,CA-2018-141614,1830,2018-06-05 00:00:00,Standard Class,Florida,South,32839,United States,Orlando,Corporate,Noel Staavos,NS-18640
8515,1325,213,323,323,213,CA-2016-122168,1325,2016-08-21 00:00:00,Standard Class,Kentucky,South,41042,United States,Florence,Corporate,Henry Goldwyn,HG-14965
8516,1311,213,323,323,213,CA-2016-122168,1311,2016-08-21 00:00:00,Standard Class,Kentucky,South,41042,United States,Florence,Corporate,Henry Goldwyn,HG-14965
8517,1135,52,686,686,52,CA-2017-132899,1135,2017-04-07 00:00:00,Standard Class,New York,East,10009,United States,New York City,Consumer,Sarah Foster,SF-20200
8518,1182,400,271,271,400,CA-2018-149720,1182,2018-06-04 00:00:00,Second Class,Texas,Central,75034,United States,Frisco,Consumer,Erin Mull,EM-14065
8519,1560,43,230,230,43,CA-2018-118003,1560,2018-12-04 00:00:00,Standard Class,New Jersey,East,7501,United States,Paterson,Consumer,Doug O'Connell,DO-13645
8520,771,43,230,230,43,CA-2018-118003,771,2018-12-04 00:00:00,Standard Class,New Jersey,East,7501,United States,Paterson,Consumer,Doug O'Connell,DO-13645
8521,762,43,230,230,43,CA-2018-118003,762,2018-12-04 00:00:00,Standard Class,New Jersey,East,7501,United States,Paterson,Consumer,Doug O'Connell,DO-13645
8522,1594,222,533,533,222,CA-2017-141887,1594,2017-01-11 00:00:00,Standard Class,Ohio,East,43229,United States,Columbus,Home Office,Mark Packer,MP-17470
8523,479,291,550,550,291,US-2017-160206,479,2017-04-01 00:00:00,Standard Class,Wisconsin,Central,53209,United States,Milwaukee,Corporate,Muhammed Yedwab,MY-18295
8524,97,575,198,198,575,CA-2018-133074,97,2018-09-21 00:00:00,Standard Class,California,West,94109,United States,San Francisco,Consumer,Doug Bickford,DB-13615
8525,1230,222,711,711,222,CA-2018-161172,1230,2018-03-16 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Consumer,Susan Pistek,SP-20920
8526,1186,222,711,711,222,CA-2018-161172,1186,2018-03-16 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Consumer,Susan Pistek,SP-20920
8527,236,222,711,711,222,CA-2018-161172,236,2018-03-16 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Consumer,Susan Pistek,SP-20920
8528,1012,222,711,711,222,CA-2018-161172,1012,2018-03-16 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Consumer,Susan Pistek,SP-20920
8529,665,222,711,711,222,CA-2018-161172,665,2018-03-16 00:00:00,Same Day,Ohio,East,43229,United States,Columbus,Consumer,Susan Pistek,SP-20920
8530,757,513,498,498,513,CA-2018-137624,757,2018-11-10 00:00:00,Standard Class,California,West,90008,United States,Los Angeles,Home Office,Maria Etezadi,ME-17320
8531,1345,267,109,109,267,CA-2017-156748,1345,2017-11-30 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Consumer,Bruce Stewart,BS-11755
8532,93,267,109,109,267,CA-2017-156748,93,2017-11-30 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Consumer,Bruce Stewart,BS-11755
8533,1443,267,109,109,267,CA-2017-156748,1443,2017-11-30 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Consumer,Bruce Stewart,BS-11755
8534,806,267,109,109,267,CA-2017-156748,806,2017-11-30 00:00:00,Standard Class,Michigan,Central,48227,United States,Detroit,Consumer,Bruce Stewart,BS-11755
8535,218,144,443,443,144,CA-2016-169677,218,2016-01-13 00:00:00,Second Class,Georgia,South,31907,United States,Columbus,Corporate,Karen Seio,KS-16300
8536,919,577,134,134,577,US-2015-163146,919,2015-05-16 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Consumer,Cindy Chapman,CC-12475
8537,124,83,319,319,83,CA-2016-157343,124,2016-06-07 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Harold Dahlen,HD-14785
8538,1800,83,319,319,83,CA-2016-157343,1800,2016-06-07 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Harold Dahlen,HD-14785
8539,245,83,319,319,83,CA-2016-157343,245,2016-06-07 00:00:00,Standard Class,Pennsylvania,East,19143,United States,Philadelphia,Home Office,Harold Dahlen,HD-14785
8540,795,513,416,416,513,CA-2018-147354,795,2018-03-09 00:00:00,Standard Class,California,West,90008,United States,Los Angeles,Consumer,Karl Braun,KB-16315
8541,535,513,416,416,513,CA-2018-147354,535,2018-03-09 00:00:00,Standard Class,California,West,90008,United States,Los Angeles,Consumer,Karl Braun,KB-16315
8542,1555,82,333,333,82,CA-2016-157287,1555,2016-12-22 00:00:00,First Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Harold Ryan,HR-14830
8543,791,82,333,333,82,CA-2016-157287,791,2016-12-22 00:00:00,First Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Harold Ryan,HR-14830
8544,1012,55,741,741,55,CA-2015-137575,1012,2015-08-06 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Trudy Brown,TB-21625
8545,497,144,239,239,144,CA-2017-119074,497,2017-03-27 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,David Smith,DS-13180
8546,571,144,239,239,144,CA-2017-119074,571,2017-03-27 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,David Smith,DS-13180
8547,47,144,239,239,144,CA-2017-119074,47,2017-03-27 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,David Smith,DS-13180
8548,1079,517,295,295,517,CA-2016-149566,1079,2016-12-05 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,George Bell,GB-14530
8549,196,517,295,295,517,CA-2016-149566,196,2016-12-05 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,George Bell,GB-14530
8550,508,455,295,295,455,CA-2016-126186,508,2016-09-11 00:00:00,First Class,Colorado,West,80013,United States,Aurora,Corporate,George Bell,GB-14530
8551,186,422,776,776,422,CA-2016-121132,186,2016-07-17 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Corporate,Victoria Brennan,VB-21745
8552,115,422,776,776,422,CA-2016-121132,115,2016-07-17 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Corporate,Victoria Brennan,VB-21745
8553,372,346,488,488,346,CA-2015-140473,372,2015-05-30 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Mark Cousins,MC-17425
8554,141,185,126,126,185,US-2018-102904,141,2018-11-13 00:00:00,Standard Class,Alabama,South,35601,United States,Decatur,Consumer,Cassandra Brandow,CB-12025
8555,908,96,600,600,96,CA-2017-102092,908,2017-12-09 00:00:00,First Class,Virginia,South,22153,United States,Springfield,Consumer,Paul MacIntyre,PM-18940
8556,1011,171,201,201,171,CA-2016-117884,1011,2016-03-22 00:00:00,Same Day,Florida,South,33317,United States,Plantation,Consumer,Debra Catini,DC-13285
8557,933,171,201,201,171,CA-2016-117884,933,2016-03-22 00:00:00,Same Day,Florida,South,33317,United States,Plantation,Consumer,Debra Catini,DC-13285
8558,1664,422,448,448,422,CA-2017-132829,1664,2017-12-23 00:00:00,Second Class,Texas,Central,77041,United States,Houston,Corporate,Laura Armstrong,LA-16780
8559,1264,422,448,448,422,CA-2017-132829,1264,2017-12-23 00:00:00,Second Class,Texas,Central,77041,United States,Houston,Corporate,Laura Armstrong,LA-16780
8560,435,422,448,448,422,CA-2017-132829,435,2017-12-23 00:00:00,Second Class,Texas,Central,77041,United States,Houston,Corporate,Laura Armstrong,LA-16780
8561,436,422,448,448,422,CA-2017-132829,436,2017-12-23 00:00:00,Second Class,Texas,Central,77041,United States,Houston,Corporate,Laura Armstrong,LA-16780
8562,729,422,448,448,422,CA-2017-132829,729,2017-12-23 00:00:00,Second Class,Texas,Central,77041,United States,Houston,Corporate,Laura Armstrong,LA-16780
8563,751,291,208,208,291,CA-2017-123540,751,2017-04-02 00:00:00,Second Class,Wisconsin,Central,53209,United States,Milwaukee,Corporate,Denny Joy,DJ-13420
8564,61,154,516,516,154,US-2018-108315,61,2018-04-30 00:00:00,Standard Class,Florida,South,32771,United States,Sanford,Home Office,Mick Hernandez,MH-18115
8565,1536,154,516,516,154,US-2018-108315,1536,2018-04-30 00:00:00,Standard Class,Florida,South,32771,United States,Sanford,Home Office,Mick Hernandez,MH-18115
8566,143,403,86,86,403,CA-2017-134110,143,2017-11-17 00:00:00,First Class,Texas,Central,75056,United States,The Colony,Consumer,Barry Gonzalez,BG-11035
8567,1573,403,86,86,403,CA-2017-134110,1573,2017-11-17 00:00:00,First Class,Texas,Central,75056,United States,The Colony,Consumer,Barry Gonzalez,BG-11035
8568,1830,239,721,721,239,US-2017-136581,1830,2017-11-10 00:00:00,First Class,Ohio,East,45373,United States,Troy,Consumer,Seth Vernon,SV-20365
8569,894,61,232,232,61,CA-2017-162390,894,2017-12-06 00:00:00,Standard Class,New York,East,11550,United States,Hempstead,Corporate,Dave Poirier,DP-13105
8570,1580,61,232,232,61,CA-2017-162390,1580,2017-12-06 00:00:00,Standard Class,New York,East,11550,United States,Hempstead,Corporate,Dave Poirier,DP-13105
8571,372,61,232,232,61,CA-2017-162390,372,2017-12-06 00:00:00,Standard Class,New York,East,11550,United States,Hempstead,Corporate,Dave Poirier,DP-13105
8572,1757,406,713,713,406,CA-2017-162222,1757,2017-04-03 00:00:00,Same Day,Texas,Central,75081,United States,Dallas,Home Office,Steven Roelle,SR-20740
8573,1510,422,116,116,422,CA-2015-121629,1510,2015-11-28 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,Brian Thompson,BT-11680
8574,538,55,540,540,55,CA-2016-164623,538,2016-10-20 00:00:00,First Class,New York,East,10035,United States,New York City,Consumer,Maxwell Schwartz,MS-17770
8575,1352,576,380,380,576,CA-2015-159849,1352,2015-09-19 00:00:00,Same Day,California,West,94110,United States,San Francisco,Home Office,Jim Kriz,JK-15640
8576,859,182,719,719,182,CA-2018-101273,859,2018-08-27 00:00:00,Second Class,Florida,South,34952,United States,Port Saint Lucie,Consumer,Shui Tom,ST-20530
8577,1041,20,767,767,20,CA-2018-106747,1041,2018-07-03 00:00:00,First Class,New Hampshire,East,3301,United States,Concord,Consumer,Tony Sayre,TS-21505
8578,1187,310,159,159,310,CA-2018-146164,1187,2018-12-22 00:00:00,Standard Class,Minnesota,Central,55901,United States,Rochester,Consumer,Charlotte Melton,CM-12190
8579,1266,310,159,159,310,CA-2018-146164,1266,2018-12-22 00:00:00,Standard Class,Minnesota,Central,55901,United States,Rochester,Consumer,Charlotte Melton,CM-12190
8580,186,210,412,412,210,CA-2017-111605,186,2017-12-27 00:00:00,Standard Class,Kentucky,South,40214,United States,Louisville,Consumer,Joni Wasserman,JW-15955
8581,468,447,490,490,447,CA-2015-130673,468,2015-05-20 00:00:00,Second Class,Texas,Central,78666,United States,San Marcos,Corporate,Matt Collister,MC-17590
8582,1815,447,490,490,447,CA-2015-130673,1815,2015-05-20 00:00:00,Second Class,Texas,Central,78666,United States,San Marcos,Corporate,Matt Collister,MC-17590
8583,1407,447,490,490,447,CA-2015-130673,1407,2015-05-20 00:00:00,Second Class,Texas,Central,78666,United States,San Marcos,Corporate,Matt Collister,MC-17590
8584,1361,447,490,490,447,CA-2015-130673,1361,2015-05-20 00:00:00,Second Class,Texas,Central,78666,United States,San Marcos,Corporate,Matt Collister,MC-17590
8585,710,538,511,511,538,CA-2015-104808,710,2015-02-04 00:00:00,Second Class,California,West,92025,United States,Escondido,Corporate,Mark Haberlin,MH-17440
8586,1630,81,634,634,81,US-2018-132927,1630,2018-12-09 00:00:00,Standard Class,Pennsylvania,East,19134,United States,Philadelphia,Consumer,Roger Demir,RD-19720
8587,1031,517,415,415,517,CA-2018-162015,1031,2018-07-11 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,Karen Bern,KB-16240
8588,630,517,415,415,517,CA-2018-162015,630,2018-07-11 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,Karen Bern,KB-16240
8589,646,82,282,282,82,CA-2016-138492,646,2016-05-15 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Corporate,Fred Chung,FC-14335
8590,1311,80,75,75,80,CA-2018-145338,1311,2018-01-29 00:00:00,First Class,Pennsylvania,East,19120,United States,Philadelphia,Consumer,Bryan Davis,BD-11770
8591,980,61,286,286,61,CA-2018-126676,980,2018-09-29 00:00:00,First Class,New York,East,11550,United States,Hempstead,Corporate,Fred Hopkins,FH-14365
8592,1500,467,706,706,467,CA-2018-101700,1500,2018-04-23 00:00:00,First Class,Colorado,West,80634,United States,Greeley,Consumer,Sean O'Donnell,SO-20335
8593,578,467,706,706,467,CA-2018-101700,578,2018-04-23 00:00:00,First Class,Colorado,West,80634,United States,Greeley,Consumer,Sean O'Donnell,SO-20335
8594,1011,149,601,601,149,CA-2018-159667,1011,2018-11-09 00:00:00,Standard Class,Florida,South,32216,United States,Jacksonville,Home Office,Peter McVee,PM-19135
8595,1106,149,601,601,149,CA-2018-159667,1106,2018-11-09 00:00:00,Standard Class,Florida,South,32216,United States,Jacksonville,Home Office,Peter McVee,PM-19135
8596,1518,97,297,297,97,CA-2015-111934,1518,2015-05-05 00:00:00,First Class,Virginia,South,22204,United States,Arlington,Corporate,Giulietta Dortch,GD-14590
8597,538,97,297,297,97,CA-2015-111934,538,2015-05-05 00:00:00,First Class,Virginia,South,22204,United States,Arlington,Corporate,Giulietta Dortch,GD-14590
8598,258,577,582,582,577,US-2017-117387,258,2017-10-27 00:00:00,Standard Class,California,West,94122,United States,San Francisco,Home Office,Pete Armstrong,PA-19060
8599,1638,571,474,474,571,CA-2015-141110,1638,2015-11-26 00:00:00,Standard Class,California,West,93727,United States,Fresno,Corporate,Luke Schmidt,LS-17200
8600,1766,571,474,474,571,CA-2015-141110,1766,2015-11-26 00:00:00,Standard Class,California,West,93727,United States,Fresno,Corporate,Luke Schmidt,LS-17200
8601,644,571,474,474,571,CA-2015-141110,644,2015-11-26 00:00:00,Standard Class,California,West,93727,United States,Fresno,Corporate,Luke Schmidt,LS-17200
8602,1488,571,474,474,571,CA-2015-141110,1488,2015-11-26 00:00:00,Standard Class,California,West,93727,United States,Fresno,Corporate,Luke Schmidt,LS-17200
8603,1246,511,385,385,511,US-2015-133949,1246,2015-12-31 00:00:00,Same Day,Nevada,West,89502,United States,Reno,Home Office,James Lanier,JL-15175
8604,919,439,124,124,439,US-2017-116365,919,2017-01-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,Christine Abelman,CA-12310
8605,1614,439,124,124,439,US-2017-116365,1614,2017-01-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,Christine Abelman,CA-12310
8606,156,439,124,124,439,US-2017-116365,156,2017-01-03 00:00:00,Standard Class,Texas,Central,78207,United States,San Antonio,Corporate,Christine Abelman,CA-12310
8607,1603,14,158,158,14,CA-2018-162936,1603,2018-08-18 00:00:00,Standard Class,Massachusetts,East,2740,United States,New Bedford,Consumer,Charles McCrossin,CM-12160
8608,1447,55,113,113,55,CA-2015-151946,1447,2015-06-04 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Bobby Trafton,BT-11440
8609,460,55,113,113,55,CA-2015-151946,460,2015-06-04 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Bobby Trafton,BT-11440
8610,1225,55,113,113,55,CA-2015-151946,1225,2015-06-04 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Bobby Trafton,BT-11440
8611,676,55,113,113,55,CA-2015-151946,676,2015-06-04 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Bobby Trafton,BT-11440
8612,956,564,684,684,564,CA-2018-123624,956,2018-11-13 00:00:00,Second Class,California,West,93030,United States,Oxnard,Consumer,Sanjit Engle,SE-20110
8613,1160,515,323,323,515,CA-2017-146437,1160,2017-01-28 00:00:00,Second Class,California,West,90036,United States,Los Angeles,Corporate,Henry Goldwyn,HG-14965
8614,1021,586,590,590,586,CA-2017-138233,1021,2017-11-09 00:00:00,Standard Class,California,West,94601,United States,Oakland,Consumer,Philip Fox,PF-19165
8615,195,612,75,75,612,CA-2017-165918,195,2017-09-10 00:00:00,Standard Class,Washington,West,98026,United States,Edmonds,Consumer,Bryan Davis,BD-11770
8616,1518,612,75,75,612,CA-2017-165918,1518,2017-09-10 00:00:00,Standard Class,Washington,West,98026,United States,Edmonds,Consumer,Bryan Davis,BD-11770
8617,1739,612,75,75,612,CA-2017-165918,1739,2017-09-10 00:00:00,Standard Class,Washington,West,98026,United States,Edmonds,Consumer,Bryan Davis,BD-11770
8618,947,612,75,75,612,CA-2017-165918,947,2017-09-10 00:00:00,Standard Class,Washington,West,98026,United States,Edmonds,Consumer,Bryan Davis,BD-11770
8619,979,512,112,112,512,CA-2018-117513,979,2018-03-03 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Corporate,Bill Tyler,BT-11395
8620,101,54,272,272,54,CA-2018-132437,101,2018-09-08 00:00:00,Second Class,New York,East,10024,United States,New York City,Corporate,Eudokia Martin,EM-14095
8621,996,409,455,455,409,US-2018-119319,996,2018-11-06 00:00:00,Second Class,Texas,Central,75217,United States,Dallas,Consumer,Liz Carlisle,LC-17050
8622,637,192,284,284,192,CA-2018-104318,637,2018-05-13 00:00:00,Standard Class,Tennessee,South,37064,United States,Franklin,Corporate,Frank Hawley,FH-14275
8623,588,487,160,160,487,US-2017-114230,588,2017-11-27 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,Chris McAfee,CM-12235
8624,418,168,289,289,168,CA-2016-136147,418,2016-11-13 00:00:00,Standard Class,Florida,South,33178,United States,Miami,Consumer,Fred McMath,FM-14380
8625,1068,168,289,289,168,CA-2016-136147,1068,2016-11-13 00:00:00,Standard Class,Florida,South,33178,United States,Miami,Consumer,Fred McMath,FM-14380
8626,1480,468,323,323,468,CA-2016-156118,1480,2016-12-08 00:00:00,Standard Class,Colorado,West,80906,United States,Colorado Springs,Corporate,Henry Goldwyn,HG-14965
8627,1100,53,24,24,53,CA-2016-164084,1100,2016-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Andy Gerbode,AG-10525
8628,960,53,24,24,53,CA-2016-164084,960,2016-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Andy Gerbode,AG-10525
8629,58,53,24,24,53,CA-2016-164084,58,2016-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Andy Gerbode,AG-10525
8630,369,53,24,24,53,CA-2016-164084,369,2016-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Andy Gerbode,AG-10525
8631,151,53,24,24,53,CA-2016-164084,151,2016-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Andy Gerbode,AG-10525
8632,1388,77,581,581,77,CA-2017-107783,1388,2017-07-28 00:00:00,First Class,Pennsylvania,East,18018,United States,Bethlehem,Consumer,Olvera Toch,OT-18730
8633,688,77,581,581,77,CA-2017-107783,688,2017-07-28 00:00:00,First Class,Pennsylvania,East,18018,United States,Bethlehem,Consumer,Olvera Toch,OT-18730
8634,861,77,581,581,77,CA-2017-107783,861,2017-07-28 00:00:00,First Class,Pennsylvania,East,18018,United States,Bethlehem,Consumer,Olvera Toch,OT-18730
8635,387,82,721,721,82,CA-2018-159793,387,2018-08-25 00:00:00,Standard Class,Pennsylvania,East,19140,United States,Philadelphia,Consumer,Seth Vernon,SV-20365
8636,886,210,396,396,210,CA-2015-160094,886,2015-04-30 00:00:00,First Class,Kentucky,South,40214,United States,Louisville,Consumer,Justin MacKendrick,JM-16195
8637,543,210,396,396,210,CA-2015-160094,543,2015-04-30 00:00:00,First Class,Kentucky,South,40214,United States,Louisville,Consumer,Justin MacKendrick,JM-16195
8638,1040,618,330,330,618,CA-2018-151281,1040,2018-04-27 00:00:00,Standard Class,Washington,West,98105,United States,Seattle,Consumer,Henry MacAllister,HM-14980
8639,1010,289,605,605,289,CA-2018-118346,1010,2018-07-23 00:00:00,First Class,Wisconsin,Central,53142,United States,Kenosha,Home Office,Philisse Overcash,PO-19180
8640,69,217,422,422,217,CA-2015-129819,69,2015-12-13 00:00:00,Second Class,Kentucky,South,42420,United States,Henderson,Corporate,Kimberly Carter,KC-16675
8641,688,409,192,192,409,US-2018-148551,688,2018-01-12 00:00:00,Standard Class,Texas,Central,75217,United States,Dallas,Corporate,David Bremer,DB-13120
8642,1608,495,724,724,495,CA-2018-147767,1608,2018-12-02 00:00:00,Same Day,Arizona,West,85345,United States,Peoria,Consumer,Susan Vittorini,SV-20935
8643,1202,126,577,577,126,CA-2016-108259,1202,2016-11-08 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Corporate,Noel Staavos,NS-18640
8644,1264,126,577,577,126,CA-2016-108259,1264,2016-11-08 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Corporate,Noel Staavos,NS-18640
8645,1290,126,577,577,126,CA-2016-108259,1290,2016-11-08 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Corporate,Noel Staavos,NS-18640
8646,591,126,577,577,126,CA-2016-108259,591,2016-11-08 00:00:00,Standard Class,North Carolina,South,28540,United States,Jacksonville,Corporate,Noel Staavos,NS-18640
8647,1232,514,512,512,514,CA-2017-113341,1232,2017-11-25 00:00:00,Standard Class,California,West,90032,United States,Los Angeles,Consumer,Mark Hamilton,MH-17455
8648,764,197,657,657,197,US-2016-131842,764,2016-12-05 00:00:00,First Class,Tennessee,South,37211,United States,Nashville,Corporate,Rick Reed,RR-19525
8649,643,123,645,645,123,CA-2017-164574,643,2017-07-29 00:00:00,Standard Class,North Carolina,South,28205,United States,Charlotte,Consumer,Ritsa Hightower,RH-19555
8650,1308,123,645,645,123,CA-2017-164574,1308,2017-07-29 00:00:00,Standard Class,North Carolina,South,28205,United States,Charlotte,Consumer,Ritsa Hightower,RH-19555
8651,1207,617,654,654,617,CA-2015-142769,1207,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8652,451,617,654,654,617,CA-2015-142769,451,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8653,90,617,654,654,617,CA-2015-142769,90,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8654,1025,617,654,654,617,CA-2015-142769,1025,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8655,1083,617,654,654,617,CA-2015-142769,1083,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8656,1616,617,654,654,617,CA-2015-142769,1616,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8657,1736,617,654,654,617,CA-2015-142769,1736,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8658,813,617,654,654,617,CA-2015-142769,813,2015-09-13 00:00:00,Same Day,Washington,West,98103,United States,Seattle,Consumer,Resi Pölking,RP-19390
8659,241,346,419,419,346,CA-2017-168361,241,2017-06-21 00:00:00,Standard Class,Illinois,Central,60623,United States,Chicago,Corporate,Ken Brennan,KB-16600
8660,1653,238,513,513,238,CA-2017-153185,1653,2017-09-03 00:00:00,Standard Class,Ohio,East,45231,United States,Cincinnati,Corporate,Matt Hagelstein,MH-17620
8661,1226,170,335,335,170,CA-2018-124765,1226,2018-11-25 00:00:00,Standard Class,Florida,South,33311,United States,Fort Lauderdale,Consumer,Henia Zydlo,HZ-14950
8662,500,422,366,366,422,CA-2016-131856,500,2016-05-12 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,James Galang,JG-15160
8663,518,422,366,366,422,CA-2016-131856,518,2016-05-12 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,James Galang,JG-15160
8664,1759,422,366,366,422,CA-2016-131856,1759,2016-05-12 00:00:00,Standard Class,Texas,Central,77041,United States,Houston,Consumer,James Galang,JG-15160
8665,672,524,9,9,524,CA-2018-126634,672,2018-03-30 00:00:00,Second Class,California,West,90712,United States,Lakewood,Consumer,Alan Barnes,AB-10165
